DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2016,68.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2017,66.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2018,65.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Finland,2019,65.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2002,61.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2003,65.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2004,66.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2005,68.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2006,65.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2007,65.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2008,69.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2009,84.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2010,86.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2011,88.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2012,91.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2013,94.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2014,96.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2015,97.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2016,98.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2017,98.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2018,98.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,France,2019,98.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2002,30.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2003,29.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2004,28.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2005,26.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2006,23.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2007,23.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2008,42.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2009,61.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2010,86.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2011,109.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2012,118.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2013,117.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2014,101.4,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2015,74.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2016,72.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2017,65.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2018,61.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Ireland,2019,55.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2002,105.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2003,105.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2004,104.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2005,106.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2006,106.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2007,103.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2008,105.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2009,116.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2010,118.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2011,119.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2012,125.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2013,131.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2014,134.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2015,134.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2016,134.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2017,133.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2018,134.2,,
