DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2019,24.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2000,20.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2001,21.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2002,21.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2003,21.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2004,21.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2005,21.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2006,21.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2007,21.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2008,22.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2009,23.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2010,23.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2011,23.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2012,24.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2013,24.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2014,24.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2015,24.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2016,24.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2017,24.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2018,24.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,France,2019,23.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2000,16.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2001,16.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2002,16.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2003,17.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2004,17.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2005,17.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2006,17.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2007,17.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2008,17.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2009,19.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2010,19.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2011,19.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2012,20.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2013,20.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2014,21.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2015,21.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2016,20.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2017,20.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2018,20.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Italy,2019,21.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2000,15.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2001,15.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2002,15.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2003,16.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2004,16.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2005,15.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2006,15.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2007,14.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2008,15.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2009,16.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2010,17.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2011,17.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2012,17.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2013,17.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2014,17.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2015,17.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2016,17.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2017,16.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2018,16.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Netherlands,2019,16.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2000,12.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2001,12.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2002,13.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2003,14.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2004,14.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2005,15.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2006,15.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2007,14.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2008,15.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2009,17.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2010,17.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2011,18.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2012,18.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2013,19.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2014,19.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2015,18.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2016,18.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2017,17.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2018,17.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Portugal,2019,16.9,,
