DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2005,2325710.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2006,2426180.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2007,2542220.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2008,2589280.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2009,2493970.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2010,2615260.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2011,2746910.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2012,2799280.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2013,2866480.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2014,2984470.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2015,3087030.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2016,3195210.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2017,3333110.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2018,3434030.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Germany,2019,3537280.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2002,158902.3,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2003,174096.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2004,188905.2,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2005,194773.4,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2006,214298.9,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2007,229282.8,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2008,238735.4,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2009,234322.6,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2010,223590.5,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2011,203475.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2012,185899.2,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2013,178113.9,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2014,176071.8,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2015,175362.9,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2016,174448.2,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2017,177378.5,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2018,180615.7,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Greece,2019,185181.2,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2002,749744.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2003,802683.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2004,860059.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2005,928122.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2006,1004976.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2007,1077541.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2008,1112432.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2009,1072990.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2010,1077145.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2011,1068690.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2012,1035964.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2013,1025652.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2014,1038949.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2015,1087112.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2016,1122967.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2017,1170024.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2018,1212276.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Spain,2019,1253710.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2002,148440.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2003,151714.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2004,158741.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2005,164666.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2006,172861.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2007,187059.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2008,194253.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2009,181735.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2010,188147.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2011,197655.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2012,200378.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2013,203497.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2014,205855.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2015,210192.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2016,215717.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2017,224706.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2018,231905.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Finland,2019,238518.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2002,1578330.4,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2003,1622312.8,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2004,1696107.7,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2005,1762047.7,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2006,1846020.8,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2007,1937876.3,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2008,1989999.7,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2009,1935840.2,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2010,1996075.1,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2011,2062141.4,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2012,2088286.7,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2013,2120351.9,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2014,2153733.1,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2015,2201401.6,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2016,2231819.2,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2017,2291680.5,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2018,2355362.8,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,France,2019,2432206.8,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Ireland,2002,135997.9,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Ireland,2003,145576.9,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Ireland,2004,156260.0,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Ireland,2005,170306.8,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Ireland,2006,184916.2,,
ESTAT:NAMA_10_GDP(1.0),18/06/26 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Ireland,2007,197069.4,,
